appliance_type,file_id,active_power,apparent_power,power_factor,rms_v,rms_i,thd_i,crest_factor_i,h2_i_norm,h3_i_norm,h4_i_norm,h5_i_norm,h6_i_norm
Incandescent Light Bulb,120,31.11625847863441,35.12796797253239,0.8857972799042958,119.99923569514031,0.29273493092718916,0.021650983127019817,9.257521784013019,0.002120097232304496,0.01316344220075105,0.0017258569739419837,0.01640309053246407,0.004353629084894716
Incandescent Light Bulb,121,32.37638188633333,35.797601157602784,0.9044288119696297,120.00023188962344,0.29831276651639743,0.026461055736327933,17.230238115596933,0.010374671287553384,0.019514349434040977,0.004092914444095554,0.013635696422204469,0.0030099280651217355
Incandescent Light Bulb,122,33.941798383536586,36.500966763505666,0.9298876548517125,120.00029810722975,0.3041739673920574,0.022497519486348573,12.525726749946344,0.004286692859438253,0.019228232513221033,0.0025829234676466536,0.010289787717503598,0.0023423272346059557
Incandescent Light Bulb,123,32.59790474378022,36.00405929476005,0.9053952632647855,120.00065834226831,0.3000321814241097,0.02217611312684589,17.231484887589307,0.007418100486016592,0.015845365242141855,0.00438279190077893,0.012750761649815942,0.0019711396300616073
Fan,124,31.211690536664385,36.34668032364366,0.8587219041393735,119.99973974706812,0.30288965959638003,0.08204829115413494,2.8723331168166353,0.001289853961318752,0.04953049087969701,0.0017025065942531626,0.06536914835435378,0.0009822148499330566
Fan,125,31.71476171018898,36.54653153939814,0.8677912889216209,120.00069204510189,0.3045526731267703,0.08258579689134349,2.7581435794863283,0.004528491918668444,0.050552368078768624,0.00551458765638399,0.06485671615657017,0.0027496150849956017
Fan,126,31.641362139333328,36.46411965642109,0.8677396420774824,119.99930805307235,0.303869415982749,0.07978087955772643,2.270712232649211,0.0051882645411672305,0.048691985677602787,0.005512947631866632,0.06268790959520372,0.0026447275510543345
Fan,127,30.853837828436973,36.06918466136338,0.8554071326565641,120.0000414582169,0.30057643500000286,0.08128016859447258,2.1957809167574753,0.005594608244003171,0.04978060282097285,0.004766013349838484,0.06374040034956524,0.0033917883408126235
Fan,128,31.316185436906252,36.224279816267575,0.8645081584987868,119.99902782078121,0.30187144407843547,0.079077336909119,1.4907007894495519,0.006072051056688748,0.04846089317655596,0.005959177628022966,0.06184085007106598,0.0028451196142376257
Fridge,129,365.55703407203333,542.0672819327148,0.6743757578739255,119.99874934015479,4.517274429220444,0.034090350395137387,3.367074601802491,0.0013910425788762446,0.025790656178473575,0.000203126508932654,0.022248335249364027,0.00017135560695457586
Hairdryer,130,342.9497993219,375.3613843908065,0.9136523190271452,119.99914609169457,3.1280337953737005,0.028373391931046914,1.595251306868906,0.0006722066184836575,0.021923162797870363,0.00043614124398632043,0.017985350570521055,0.0005562252634408021
Hairdryer,131,362.98686837255957,384.92815297078397,0.9429990131174174,120.00050248457696,3.2077211761697146,0.028658545716204943,1.5182117561150326,0.0008117526949618781,0.022775084183149868,0.0008373641351634671,0.017346182852659597,0.0005979986017605945
Hairdryer,132,350.71465539376464,378.1522644582194,0.9274429597723955,119.99960769859537,3.1512791725788767,0.02802556907220813,1.523190976466829,0.0019558225347480565,0.021972032279698944,0.00031701582175690425,0.01727115025820853,0.0006662936745065969
Hairdryer,133,319.9830009450693,361.30541986205026,0.8856302268237265,119.9992913542374,3.0108962793411687,0.026580042941448143,1.6639563555793646,0.0018699711774332653,0.02083777452060106,0.00022368213347481695,0.016381962904078697,0.0006085238745841707
Hairdryer,134,358.9224893675769,382.23452031954344,0.9390111836772932,120.00034058564223,3.185278628828133,0.026677777842267696,1.566581948228443,0.0018630167307506476,0.02119258255494574,0.00037190841711902205,0.016085673640143135,0.0004692883827909273
Heater,135,847.9624337037777,1121.8879013725298,0.7558352600704324,120.0002573268804,9.349045796764502,0.027673295131534485,1.8846843178474848,0.0038364145150016375,0.010068487249925973,0.0011438072916941848,0.025393498308181165,0.0018922738057797748
Heater,136,951.8842600086998,1177.1546685077253,0.808631427521245,120.00055805808562,9.809576618284808,0.2900708211307635,1.8043592184200525,0.01179565942285874,0.25648500368953353,0.010995643619218329,0.1340334368612971,0.011468225546399815
Heater,137,778.1206017144332,1074.0847799801961,0.724449890937641,119.99914902729131,8.95076997367638,0.029883738474799623,1.9562562831461148,0.0024565603716847945,0.012021377211981026,0.0024193179964229748,0.02705526623352554,0.0021561761901540003
Heater,138,938.7650096561334,1168.1848011683892,0.8036100184809837,119.99923142465096,9.73493569333323,0.28220903598265595,1.819221056809685,0.010983282694553323,0.252184342045136,0.010467246162896852,0.1253790567353361,0.009741355588215452
Heater,139,1057.9166483241331,1245.7949679096046,0.8491900156727042,119.99855929571656,10.381749374503316,0.029339444407354715,1.6904665453686727,0.0026244911215838546,0.012012426422635437,0.0027853939492336367,0.026432583680508583,0.0017823457706739427
Heater,140,796.1553577235001,1076.4719086189373,0.7395969661158458,120.0000022685887,8.970599068902812,0.2887118643216462,1.9586205854308651,0.011301522294319473,0.25555533065048786,0.010901823282061832,0.13293836213238214,0.011261940006846112
Laptop,141,32.530993767325846,62.58147976285419,0.519818225625194,120.00029583059344,0.5215110456994337,1.1961592276937267,4.774587270074966,0.004168631052466783,0.9364767576594821,0.004786916078268557,0.7441523764665592,0.00226470952155064
Laptop,142,31.73956068448864,61.48095959916463,0.5162502487179771,119.99887344538081,0.512346139875626,1.1656545611298352,4.801441464157755,0.003698013836781438,0.9236106865017883,0.0040607761217929415,0.7110881792824801,0.00415833358009761
Laptop,143,32.33929955926415,62.17328914455587,0.5201477998706764,119.99956908106336,0.5181126034090666,1.206648831222624,4.69010015199618,0.0034910660445987628,0.9413474253146465,0.00551926834619041,0.7548292179276399,0.007525200459308471
Laptop,144,31.842320456395065,61.563550777066894,0.517226833970348,119.99972295868321,0.5130307742315678,1.1776147359292146,4.736557965045515,0.00452142475303882,0.9288429017318722,0.0054919290204822726,0.7238274599319389,0.007108717343074997
Laptop,145,32.655311706977095,62.661532956471746,0.5211380916847554,119.99973801042523,0.5221805813528351,1.0095700408275317,4.768465333484928,0.004054232650824113,0.8493178506503358,0.004952980688307895,0.5457318328267253,0.005162724348160892
Incandescent Light Bulb,146,12.858183977160001,17.57362182283133,0.7316752406982425,120.00164907946154,0.14644483603049988,0.03210447591517335,5.735948243508253,0.006123843118721775,0.018995970065368815,0.001562789289721108,0.02481792873133506,0.0037386018299824346
Incandescent Light Bulb,147,21.53285902226667,22.266562833109298,0.9670490763957675,119.99907016788947,0.18555612807629573,0.04150858872909559,1.5628694293554115,0.026489276040666778,0.024029096669154388,0.010653849073270228,0.017457862942163622,0.00505986440565367
Incandescent Light Bulb,148,21.444181806369052,22.799308095133647,0.9405628327355321,119.99903944864707,0.18999575496510943,0.035017664590227066,15.263498916239218,0.010017055958103527,0.02239622476803573,0.00753623715630182,0.023755512937844104,0.0017847335961945381
Incandescent Light Bulb,149,17.323339285430656,20.337332032055205,0.8517999931419732,120.00034532335468,0.16947727922993833,0.031488359298528244,13.512135729374332,0.010797142514458681,0.019230403051567525,0.007425539000982003,0.02116493317001236,0.0014272553253524712
Compact Fluorescent Lamp,150,16.728906096121495,37.275662865098425,0.4487889633690441,119.99997961880226,0.31063057663434696,0.8993765859817041,108.52119055775087,0.00885436286521703,0.7758286207798873,0.006570901195266173,0.45471332157148703,0.009078176691484209
Compact Fluorescent Lamp,151,17.9800746976,36.40513253980704,0.4938884559186747,120.0003735172783,0.30337516019952415,0.9778604978631362,69.12233679978421,0.005567651741525699,0.8265724361672533,0.001985339054936171,0.5224477042857957,0.0016177203393608502
Compact Fluorescent Lamp,152,15.872937551753623,33.19288456970812,0.4782030172285566,120.00053094324379,0.27660614756285734,0.9711230332910701,39.65927762869813,0.0012814196617869592,0.8210289487593999,0.004988965051752757,0.518584475321585,0.0059178741354041775
Compact Fluorescent Lamp,153,17.14678244321428,36.44094881161416,0.4705361139704847,119.99994818218946,0.30367470456143725,0.9609304550680652,78.6038469502184,0.010533240881050199,0.8107103444589758,0.0018242870347876098,0.5156690924761652,0.01035310304652879
Compact Fluorescent Lamp,154,18.64088152774,39.238186710292275,0.4750699023217209,119.99929730645039,0.32698680401508556,0.9623733304135642,101.83897206586875,0.006110570067213808,0.8157208318994936,0.00602983195029856,0.5105532230007978,0.004864158724356017
Hairdryer,155,131.82427584293922,148.10385894340735,0.8900799532395115,120.00058629460051,1.2341927945236328,0.14626111087028726,1.9932056084880139,0.14244132486912292,0.02047312144352672,0.02335813350269014,0.011098442277826793,0.003854218361003141
Hairdryer,156,141.47278687119478,153.29663923798216,0.9228694612904612,119.9991555237748,1.2774809836691752,0.14196604170520144,1.9021809569490147,0.13885760823471388,0.019604080758979944,0.0203177751964344,0.008343900816893427,0.0024837432633248806
Hairdryer,157,145.54467241743362,155.5010680197575,0.9359721722229017,120.00039748196411,1.295837941229562,0.1465459696082475,1.8752344893484776,0.1428057459859269,0.02073528493662479,0.02284681663195141,0.01071927396254307,0.0039253300400407835
Hairdryer,158,141.48069558891524,153.34120953509165,0.9226527951479203,120.00124814055589,1.2778301218624417,0.1494373282597064,1.9016612290045776,0.1455698654816608,0.021117962415527988,0.023306624302676746,0.011476066800517307,0.00447908013666999
Hairdryer,159,142.67906137748435,154.02350170108463,0.9263460433095686,119.99968401049598,1.2835325606991823,0.1486964730273628,1.89321258720254,0.14450490550410477,0.021081239026244165,0.024842963054510482,0.012018320443842507,0.004789770091213594
Air Conditioner,160,92.60496330334064,106.22722723007365,0.8717629718675698,120.00154233823783,0.8852155160694541,0.043046062170270294,2.4965671747518297,0.0006214110414793888,0.039440684772413984,0.0008623669057080829,0.017194846120335557,0.0007767184723540398
Air Conditioner,161,80.4270736987258,96.08719026266834,0.837021807785894,119.99918553366466,0.8007320202661874,0.044612411310635994,2.1355459213827173,0.001054788863531321,0.041364054564674076,0.0010498020975948286,0.01664234678676166,0.0003160100606751544
Air Conditioner,162,91.5750175095,101.51138233408686,0.9021157569120178,120.00170094037082,0.8459161956756609,0.04902417831234885,2.754409966272076,0.0015481584083875033,0.045473551965901714,0.00032400976626512166,0.01824163792744836,0.0005167201788133191
Air Conditioner,163,83.37884818137722,97.4570828679621,0.8555442634615023,120.00064653174451,0.8121379816248006,0.044158293280957626,2.0809271801558995,0.0009729729894780786,0.041296876722896066,0.0007518755690855063,0.015584117232533268,0.00038227633200462624
Air Conditioner,164,88.35290426319209,100.46458595694018,0.8794432726877583,120.00033783996271,0.8372025259705835,0.043648860344499246,2.38890822466328,0.0007668442622743091,0.04083058705310165,0.0008848904367762648,0.01538452668626072,0.00017727860766832387
Compact Fluorescent Lamp,165,6.958266588739131,17.63151480543167,0.3946493914746069,120.00122342571031,0.14692779208494397,1.0920900393675042,71.46367512233215,0.008767861156486213,0.9059968013389588,0.007180666815913788,0.6095891630250578,0.01015209370133758
Compact Fluorescent Lamp,166,6.571535447681818,16.560071693053604,0.39683013271243,119.999721129062,0.13800091814582577,1.079456920262225,25.796929816351966,0.015235581031051406,0.900012987132202,0.008176012166614849,0.5956497107087304,0.010311048621862398
Compact Fluorescent Lamp,167,5.818562555216668,16.28384031477329,0.35732127328329655,119.99976544280811,0.13569893453278598,1.053839360272828,78.62994677693686,0.022048589325189195,0.8850841231488887,0.01755457649742255,0.5711344409964046,0.014650565535013068
Compact Fluorescent Lamp,168,6.77598388029897,16.81793816846295,0.4029021757854549,120.00009677400247,0.14014937171372754,1.0159543110285818,20.549503467505776,0.013958709005104321,0.8638021489374966,0.00974386323183535,0.5345207729428066,0.0026008562777964156
Compact Fluorescent Lamp,169,6.228615951,17.407295024902403,0.35781641789201085,120.00085923391173,0.1450597532053602,0.9768140035952214,75.96869397950137,0.0183768639551313,0.8436777561684751,0.01649660587428532,0.49159839551755613,0.00972685748944069
Fan,170,59.36197804302899,67.13264470221375,0.884249061039472,120.00017914358851,0.5594378706875504,0.054691258661351584,2.1628853951429985,0.003922405378964985,0.047619332894031426,0.0010507105888681004,0.0265743095686789,0.0009218041764980061
Fan,171,72.66879539326563,77.87328364225536,0.9331672172333351,119.99988588686533,0.6489446474613609,0.046775845145439456,1.6180116503118527,0.0018480678750873926,0.044195714025454254,0.0010759783360975968,0.015169565054549023,0.00017251856573070854
Fan,172,70.31301313637499,76.69070340280342,0.916838808572001,120.00091265332584,0.6390843345030004,0.04479730577021531,1.627328263035553,0.0020718275761455415,0.04244718885028154,0.000411592709603785,0.014143604939842055,0.0007289198999200082
Fan,173,71.44399375341818,77.32627344344735,0.9239290938502142,120.00071115460644,0.6443817932363899,0.043435250290635344,1.613950007458511,0.0009455466943278092,0.04179959687382221,0.0003185785803166103,0.011755216684244327,0.00048373426544266203
Fan,174,69.71270146906768,76.21063773074208,0.9147371488396135,119.99994713773421,0.635088927524848,0.037493769935720095,1.6690575981715998,0.0015544266002440448,0.03664019165726183,0.00020786116502579427,0.007797787243356021,0.00011918514886777305
Hairdryer,175,407.4303886405872,434.34237475804446,0.9380396947628034,119.9994515643546,3.619536332006573,0.03986673561945585,1.5361083547730783,0.0019774913690772298,0.028589880141843948,7.776474972759588e-05,0.027709330974936816,0.0005018165769667598
Hairdryer,176,394.0318354918969,427.50673758958203,0.9216973695281923,120.00045196038946,3.562542728844857,0.036137312555468336,1.619629696868479,0.0014308469878299749,0.02667740274573004,0.0005682319578974174,0.024327115493425432,0.00020683950954113149
Hairdryer,177,390.7975260724,426.0251297538594,0.9173109724728855,119.99993187538145,3.5502114300888237,0.04008857650136025,1.5745541103900231,0.0026689618310627252,0.028936305500059354,0.00016449895227103108,0.027598545906334118,0.0009767479755026815
Hairdryer,178,391.0537274981962,425.855977942851,0.9182769474957913,120.0001638475114,3.5487949706802215,0.03309139014997591,1.6315397333000028,0.0006934289039563753,0.02600836540996407,0.00025306012991973317,0.020445756676154517,0.00017658319567037244
